year,raw_var_name,position,label,value_labels,missing_values
2013,COUPONUSE,,"OR111.2. In the last 30 days, did you buy any tobacco product using coupons, rebates, buy 1 get 1 free, or any other special promotions?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,HOOKAHEVER,,"OR112.1. The next question asks you about smoking tobacco in a hookah, also known as a water pipe. Have you ever smoked tobacco in a hookah in your entire life, even one or two puffs? (DO NOT READ)",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,HOOKAH30,,"OR112.2. During the past 30 days, on how many days did you smoke tobacco in a hookah? (RANGE IS 1 TO 30 DAYS) (DO NOT READ) 77 = Don't know / Not sure (DO NOT READ) 88 = None (DO NOT READ) 99 = Refused",,
2013,HOOKAHWHERE,,"OR112.3. What type of location were you in, the last time you smoked tobacco in a hookah? Were you in ... (READ LIST)","1 - A private location, like your home or a friend's home; 2 - A lounge with a hookah; or; 3 - Some other public place; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused",
2013,ACEDEP,,"M31.1. Did you live with anyone who was depressed, mentally ill, or suicidal?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,ACEDRINK,,M31.2. Did you live with anyone who was a problem drinker or alcoholic?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,ACEDRUG,,M31.3. Did you live with anyone who used illegal street drugs or who abused prescription medications?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,ACEJAIL,,"M31.4. Did you live with anyone who served time or was sentenced to serve time in a prison, jail, or other correctional facility?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,ACEDIV,,M31.5. Were your parents separated or divorced?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 8 - Parents not married; 9a - Refused,
2013,ACESPOUSE,,"M31.6. How often did your parents or adults in your home ever slap, hit, kick, punch or beat each other up?",1 - Never; 2 - Once; 3 - More than once; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2013,ACEPHYS,,"M31.7. Before age 18, how often did a parent or adult in your home ever hit, beat, kick, or physically hurt you in any way?  Do not include spanking.  Would you say...",1 - Never; 2 - Once; 3 - More than once; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2013,ACESWEAR,,"M31.8. How often did a parent or adult in your home ever swear at you, insult you, or put you down?",1 - Never; 2 - Once; 3 - More than once; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2013,ACETOUCHU,,"M31.9. How often did anyone at least 5 years older than you or an adult, ever touch you sexually?",1 - Never; 2 - Once; 3 - More than once; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2013,ACETOUCHTHEM,,"M31.10. How often did anyone at least 5 years older than you or an adult, try to make you touch them sexually?",1 - Never; 2 - Once; 3 - More than once; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2013,ACEFORCE,,"M31.11. How often did anyone at least 5 years older than you or an adult, force you to have sex?",1 - Never; 2 - Once; 3 - More than once; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2013,FPBRTHCX,,OR05.1. Are you or your [Q442]## doing anything currently to keep [Q443]## from getting pregnant?,"1 - YES; 2 - NO; 3 - NO PARTNER/NOT SEXUALLY ACTIVE; 4 - SAME SEX PARTNER; 7a - DON'T KNOW/NOT SURE; 9a - REFUSED; 10 - No, HYSTERECTOMY",
2013,FPTYPC1X,,"OR05.2. What are you or your [Q442]## doing NOW to keep [Q443]## from getting pregnant? INTERVIEWER NOTE: If more than one partner, consider usual partner.","1 - Tubes tied; 2 - Vasectomy; 3 - Birth control pills; 4 -  Male condoms; 5 - Female condoms; 6 - Contractive implants; 7 - Shots; 8 - Contraceptive ring; 9 - Contraceptive patch; 10 - Diaphragm, cervical cap, sponge; 11 - Foam, Jelly, or cream; 12 - IUD; 13 - Emergency contraceptive; 14 - Withdrawal; 15 - Other method; 16 - Hysterectomy; 77a - Don't know/Not sure; 99a - Refused",
2013,FPTYPC1XO,,OR05.2 OTHER (SPECIFY),,
2013,FPRSNNX,,"OR05.3. Some reasons for not doing anything now to keep [Q443]## from getting pregnant include wanting a pregnancy, not being able to pay for birth control, or not thinking that [Q447]## can get pregnant.  What is your main reason for not doing anything to",1 - Didn't think you were going to have sex/No regular partner; 2 - You want a pregnancy; 3 - Your or your partner don't want to use birth control; 4 - You or your partner don't like birth control/fear side effec; 5 - You can't pay for birth control; 6 - Religious reasons; 7 - Lapse in use of method; 8 - Don't think you or your partner can get pregnant; 9 - You or your partner had tubes tied (sterilization); 10 - You or your partner had a vasectomy; 11 - You or your partner had a hysterectomy; 12 - You or your partner are too old; 13 - You or your partner are currently breast-feeding; 14 - You or your partner just had a baby/postpartum; 15 - Other reason; 16 - Don't care if you get pregnant; 17 - Partner is pregnant now; 77a - (DO NOT READ) Don't know/Not sure; 99a - (DO NOT READ) Refused,
2013,FPCONOFT,,"OR05.4. When you have intercourse, how often do you and your partner use a method to prevent pregnancy?  Would you say...",1 - Some of the time; 2 - Most of the time; 3 - Or every time; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2013,FPKIDHVX,,OR05.5. How do you feel about having a child now or sometime in the future?  Would you say... (PLEASE READ),"1 - You don't want to have one; 2 - You do want to have one, less than 12 months from now; 3 - You do want to have one, between 12 months to less than 2 ye; 4 - You do want to have one, between 2 years to less than 5 year; 5 - You do want to have one, 5 or more years from now; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused",
2013,FPPRECON,,"OR05.6. Has a doctor, nurse, or other health care worker ever talked with you about ways to prepare for a healthy pregnancy and baby?",1 - Yes; 2 - No; 3 - Never had routine health care visit; 7 - Don't know/Not sure; 9 - Refused,
2013,FPVIT,,"OR05.7 How many times a week do you currently take a multi-vitamin, a pre-natal vitamin or a folic acid vitamin",1 - 0 times a week; 2 - 1 to 3 times a week; 3 - 4 to 6 times a week; 4 - Every day of the week; 7 - Don't know/Not sure; 9 - Refused,
2013,BROVDIAG,,"OR85.1.  Have you ever been told by a doctor, nurse or other health care provider that you had breast or ovarian cancer?","1 - Yes, breast cancer; 2 - Yes, ovarian cancer; 3 - Yes, both breast and ovarian cancer; 4 - No; 7a - Don't know/Not sure; 9a - Refused",
2013,BRFIRSTAGE,,OR85.2.  At what age were you first told that you had breast cancer? (96 = 96 or more.  997 = Don't know/Not sure.  999 = Refused.),,
2013,BRLIKE,,OR85.3.  How likely do you think it is that you will get breast cancer in the future?  (READ LIST),1 - Very likely; 2 - Likely; 3 - Unlikely; 4 - Very unlikely; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2013,BRRELX,,"OR85.4.  Do you have close BLOOD RELATIVES (dead or alive) who have been diagnosed with breast or ovarian cancer on either side of your family? Please include half brothers and sisters where you share one biological parent. If 'Yes,' probe for which type o","1 - Yes, breast cancer; 2 - Yes, ovarian cancer; 3 - Yes, both breast and ovarian cancer; 4 - No; 7a - Don't know/Not sure; 9a - Refused",
2013,BRNUMBR,,"OR85.5.  How many of your children, parents, brothers, or sisters, were diagnosed with breast cancer?  Please do not include half brothers and sisters. Information on half-siblings, grandparents, aunts, uncles, nieces, and nephews will be asked for later.",1 - One; 2 - Two; 3 - Three or more; 7a - Don't know/Not sure; 8 - None; 9a - Refused,
2013,BRAGEX,,"OR85.6.  And how many of them were diagnosed before the age of 50? IF NEEDED:  Do not include half-siblings, grandparents, aunts, uncles, nieces, nephews, great grandparents, or step-relatives.",1 - One; 2 - Two; 3 - Three; 4 - More than three; 7a - Don't know/Not sure; 8 - None; 9a - Refused,
2013,BRNUMCL,,"OR85.7.  How many of your grandparents, aunts, uncles, nieces, nephews, half-sisters, half-brothers, or grandchildren were diagnosed with breast cancer? INTERVIEWER NOTES: Do not include any great grandparents, great aunts, great uncles, cousins, or step-r",1 - One; 2 - Two; 3 - Three or more; 7a - Don't know/Not sure; 8 - None; 9a - Refused,
2013,OVNUMBR,,"OR85.8.  How many of your daughters, mother, or sisters were diagnosed with ovarian cancer. INTERVIEWER NOTES: Information on grandmothers, aunts, half-sisters and nieces will be asked for later.  Do not include any cousins, great grandmothers, or step-rel",1 - One; 2 - Two; 3 - Three or more; 7 - Don't know/Not sure; 8 - None; 9 - Refused,
2013,OVNUMCL,,"OR85.9.  How many of your grandmothers, aunts, nieces, half-sisters, and granddaughters were diagnosed with ovarian cancer? INTERVIEWER NOTES: Do not include any cousins, great-grandmothers, great-aunts, or step-relatives. Include half-sisters where the re",1 - One; 2 - Two; 3 - Three or more; 7 - Don't know/Not sure; 8 - None; 9 - Refused,
2013,BRREC,,"OR85.10.  After your blood relative was diagnosed with breast cancer, did YOUR HEALTHCARE provider recommend changes in your eating, physical activity, or breast cancer screening habits?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,BRCHANGE,,"OR85.11.  After your blood relative was diagnosed with breast cancer, did YOU make changes in your eating, physical activity, or breast cancer screening habits?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,BRCOUNSEL,,OR85.12.  Have you ever had genetic counseling for breast or ovarian cancer?  This would include a visit with a genetics expert to discuss your hereditary risk for breast or ovarian cancer.,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,BRHEARD,,OR85.13.  Have you EVER HEARD of a genetic test called B-R-C-A that determines if a person is at increased risk of developing breast or ovarian cancer? INTERVIEWER NOTE:  Pronounce BRCA 'B-R-C-A',1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,BRTEST,,OR85.14.  Have you EVER HAD a genetic test called B-R-C-A to determine if you are at increased risk of developing breast or ovarian cancer? INTERVIEWER NOTE:  Pronounce BRCA 'B-R-C-A',1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,BRRISK,,OR85.15.  Do you think that you should have a B-R-C-A test?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,BRACTION,,"OR85.16.  If you had a B-R-C-A mutation or gene change that put you at increased risk for developing breast or ovarian cancer, would you take action to decrease your risk?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,HADMAM,,M12.1. A mammogram is an x-ray of each breast to look for breast cancer.  Have you EVER had a mammogram?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,HOWLONG,,M12.2. How long has it been since you had your last mammogram?,1 - Within the past year (anytime less than 12 months ago); 2 - Within the past 2 years (1 year but less than 2 years ago); 3 - Within the past 3 years (2 years but less than 3 years ago); 4 - Within the past 5 years (3 years but less than 5 years ago); 5 - 5 or more years ago; 7a - (DO NOT READ) Don't know/Not sure; 9a - (DO NOT READ) Refused,
2013,BRAGE,,M12.3. How old were you when you had your first mammogram? (Don't know/Not sure = 77.  Refused = 99),,
2013,rfmam2y,,Women 40+ having mammograms in last two years,1 - Not at Risk; 2 - At Risk; 9a - Don't know/Not Sure/Refused/Missing,
2013,rfmam2y50,,Women 50+ having mammograms in last two years,1 - Not at Risk; 2 - At Risk; 9a - Don't know/Not Sure/Refused/Missing,
2013,DENTVISI,,"OR10.1. How long has it been since you last visited a dentist or a dental clinic for any reason? Include visits to dental specialists, such as orthodontists. (Read only if necessary:)",1 - Within the past year (anytime less than 12 months ago); 2 - Within the past 2 years (1 year but less than 2 years ago); 3 - Within the past 5 years (2 years but less than 5 years ago); 4 - 5 or more years ago; 7a - (DO NOT READ) Don't know / Not sure; 8 - (DO NOT READ) Never; 9a - (DO NOT READ) Refused,
2013,DENTLOST,,"OR10.2. How many of your permanent teeth have been removed because of tooth decay or gum disease?  Include teeth lost to infection, but do not include teeth lost for other reasons, such as injury or orthodontics. INTERVIEWER NOTE: If wisdom teeth",1 - 1 to 5; 2 - 6 or more but not all; 3 - All; 7a - Don't know / Not sure; 8 - None; 9a - Refused,
2013,alteeth,,Adults aged 65+ who have had all their natural teeth extracted,1 - No (age 65+); 2 - Yes (age 65+); 9a - Don't know/Not Sure/Refused/Missing,
2013,exteeth,,Have had no permanent teeth removed,1 - Yes: Have had no permanent teeth removed; 2 - No: Have had permanent teeth removed; 9a - Don't know/Not Sure/Refused/Missing,
2013,dentvst,,Visited the dentist or dental clinic within the past year for any reason,1 - Yes; 2 - No; 9a - Don't know/Not sure/Refused/Missing,
2013,DIDENT,,OR100.1 How long has it been since you had your teeth cleaned by a dentist or dental hygienist? (READ IF NECESSARY:),1 - Within the past year (anytime less than 12 months ago); 2 - Within the past 2 years (1 year but less than 2 years ago); 3 - Within the past 5 years (2 years but less than 5 years ago); 4 - 5 or more years ago; 7a - (DO NOT READ) Don't know / Not sure; 8 - (DO NOT READ) Never; 9a - (DO NOT READ) Refused,
2013,DENTNOTX,,"OR100.2. What is the MAIN reason you don't usually visit a dentist, dental hygienist or dental clinic?",1 - Cost/No insurance; 2 - Afraid/nervous; 3 - Dentist too far away; 4 - Long waiting time for an appointment; 5 - No dental problems/no dental need; 8 - No time or busy; 77a - Don't know/Not sure; 88 - Other (Specify); 99a - Refused,
2013,DENTNOTXO,,Enter OR100.2. Other Here:,,
2013,DENTAQUIT,,"OR100.3. Thinking about the last time you visited a dentist, dental hygienist or dental clinic, were you advised to quit (smoking cigarettes and using chewing tobacco, snuff or snus)?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,IMMFLU,,"C15.1. During the past 12 months, have you had either a seasonal flu shot or a seasonal flu vaccine that was sprayed in your nose?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,IMMMONTH,,C15.2. During what month did you receive your most recent flu shot injected into your arm or flu vaccine that was sprayed in your nose?,,
2013,IMMYEAR,,C15.2. During what year did you receive your most recent flu shot injected into your arm or flu vaccine that was sprayed in your nose?,,
2013,MOYRFLU,,C15.2. During what month and year did you receive your most recent flu shot injected into your arm or flu vaccine that was sprayed in your nose?,,
2013,TETANUS,,"C15.3. Since 2005, have you had a tetanus shot? (If yes, ask:)  'Was this Tdap, the tetanus shot that also has pertussis or whooping cough vaccine?'","1 - Yes, received Tdap; 2 - Yes, received tetanus shot, but not Tdap; 3 - Yes, received tetanus shot but not sure what type; 4 - No, did not receive any tetanus since 2005; 7 - Don't know/Not sure; 9 - Refused",
2013,PNEU,,C15.4. Have you ever had a pneumonia shot?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,
2013,FLSHOT5,,Risk factor for respondents aged 65+ who have had a flu shot within the past 12 months,1 - Flu shot in past 12 months; 2 - No flu shot in past 12 months; 9a - Don't know/Not Sure/Refused/Missing,
2013,FLSHTMY2,,WHEN RECEIVED MOST RECENT SEASONAL FLU SHOT/SPRAY,,
2013,pneumo2,,Risk factor for respondents aged 65+ who have ever had a pneumonia shot,1 - Had pneumococcal shot; 2 - No pneumococcal shot; 9a - Don't know/Not Sure/Refused/Missing,
2013,LACT2,,"C8.23. Are you limited in any way in any activities because of physical, mental, or emotional problems?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,
2013,LHLTHPRO,,"C8.24. Do you now have any health problem that requires you to use special equipment, such as a cane, a wheelchair, a special bed, or a special telephone?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,
